,Precipitation (mm/d),Evaporation (mm/d),Water table depth (m BGL),VWC (2cm),VWC (5cm),VWC (10cm),VWC (20cm),VWC (50cm),VWC (100cm),Soil temperature (deg C),Air temperature (deg C)
2008-8-30,0,1.9008,5.879,0.086233,0.069348,0.050979,0.061617,0.060134,0.047378,13.288,14.566
2008-8-31,0,1.2252,5.8887,0.084108,0.06879,0.051264,0.061583,0.060098,0.047114,12.636,9.012
2008-9-1,0,1.2908,5.8909,0.082568,0.0688,0.052201,0.061843,0.060036,0.046863,11.933,9.1915
2008-9-2,0,1.6746,5.8912,0.079886,0.06731,0.052194,0.062064,0.060115,0.046702,11.929,11.136
2008-9-3,0,1.6213,5.8906,0.076742,0.0651,0.051815,0.062165,0.060151,0.046617,12.181,12.305
2008-9-4,3,1.3657,5.8905,0.07669,0.063714,0.051485,0.062051,0.060167,0.046463,12.167,11.495
2008-9-5,1,1.8317,5.8919,0.08104,0.063444,0.051904,0.06207,0.060167,0.046301,11.624,9.5502
2008-9-6,0,1.3609,5.8961,0.078845,0.062899,0.052407,0.062248,0.060099,0.046146,11.031,7.4451
2008-9-7,0,1.5815,5.8963,0.076756,0.062301,0.05304,0.062474,0.060187,0.046068,10.612,7.2679
2008-9-8,0,1.4637,5.8897,0.073874,0.060687,0.053062,0.062681,0.060297,0.046033,10.703,9.8437
2008-9-9,0,1.7465,5.8874,0.070843,0.058972,0.052888,0.062716,0.060388,0.045996,10.803,11.792
2008-9-10,0,1.3064,5.8921,0.0679,0.057142,0.052201,0.062634,0.060399,0.045914,11.134,11.088
2008-9-11,1,1.5372,5.8884,0.065347,0.05606,0.052194,0.062516,0.060331,0.045748,10.961,13.305
2008-9-12,1,0.99991,5.8927,0.062651,0.054535,0.051686,0.062463,0.060264,0.045599,11.253,12.249
2008-9-13,0,1.3777,5.9012,0.061398,0.05472,0.052008,0.062336,0.060153,0.045383,10.541,8.6753
2008-9-14,0,1.3128,5.8976,0.059462,0.054484,0.052547,0.062499,0.060147,0.045232,10.121,10.576
2008-9-15,0,1.2669,5.8973,0.05717,0.052545,0.052009,0.062532,0.060148,0.045116,10.795,14.614
2008-9-16,0,0.95388,5.905,0.055033,0.051497,0.051502,0.062413,0.060116,0.044998,10.774,10.891
2008-9-17,0,1.0054,5.9021,0.053722,0.051469,0.05169,0.06234,0.060018,0.044816,10.257,7.0082
2008-9-18,0,1.3211,5.8968,0.052058,0.050813,0.051952,0.062398,0.060003,0.044715,10.312,13.761
2008-9-19,0,0.52353,5.9085,0.05032,0.050091,0.051504,0.062332,0.060012,0.044564,10.138,6.857
2008-9-20,0,0.61835,5.9065,0.050284,0.051592,0.052804,0.062473,0.059921,0.044455,8.7064,5.0908
2008-9-21,0,0.47242,5.8979,0.048472,0.050764,0.053059,0.062784,0.060052,0.044428,8.9885,9.2215
2008-9-22,8,0.68386,5.8967,0.083466,0.05205,0.052195,0.062863,0.060163,0.044486,9.77,10.579
2008-9-23,0,1.147,5.9036,0.10272,0.054582,0.051717,0.062716,0.060136,0.044532,9.9687,9.0321
2008-9-24,0,1.214,5.908,0.097263,0.055388,0.052326,0.06267,0.060182,0.044449,8.997,7.421
2008-9-25,0,0.55922,5.9133,0.093807,0.05617,0.053172,0.062972,0.060219,0.044403,8.1717,5.2961
2008-9-26,0,1.1676,5.9176,0.091328,0.056418,0.053789,0.063252,0.060351,0.044518,7.7319,6.7369
2008-9-27,4,0.7335,5.9134,0.089201,0.056246,0.054135,0.06355,0.060541,0.044651,7.5345,5.9342
2008-9-28,0,0.36423,5.9162,0.10311,0.055624,0.054131,0.063835,0.060747,0.044869,7.674,5.7665
2008-9-29,0,1.0852,5.9187,0.10065,0.0547,0.05381,0.063897,0.060887,0.045004,8.0171,9.2776
2008-9-30,0,1.0954,5.92,0.096281,0.053414,0.053232,0.063818,0.060982,0.045097,8.3165,12.43
2008-10-1,0,1.2771,5.9159,0.092516,0.052557,0.053003,0.063696,0.060968,0.045101,8.34,15.357
2008-10-2,0,0.36492,5.9135,0.089175,0.051257,0.052237,0.06355,0.060931,0.045012,8.8434,8.9704
2008-10-3,0,1.0443,5.9107,0.087428,0.051261,0.052344,0.063386,0.060849,0.044803,8.5365,12.879
2008-10-4,0,0.75763,5.9105,0.084053,0.049774,0.051762,0.063258,0.060752,0.044715,9.0532,14.69
2008-10-5,3,0.93091,5.9127,0.08087,0.048492,0.050956,0.062997,0.060646,0.044545,9.5426,13.262
2008-10-6,4,0.33314,5.9157,0.09754,0.04781,0.050222,0.062786,0.060481,0.04435,9.8571,9.3836
2008-10-7,0,1.3401,5.9172,0.11076,0.049036,0.050809,0.062616,0.060281,0.044119,8.9098,7.6123
2008-10-8,30,0.35113,5.9202,0.13999,0.098565,0.051692,0.062734,0.060079,0.043916,8.1433,4.9478
2008-10-9,1.0086,1.1678,5.9289,0.13244,0.12601,0.055301,0.063259,0.060088,0.04395,7.5412,1.6478
2008-10-10,0,0.80961,5.9354,0.12777,0.11461,0.060483,0.063909,0.060433,0.044118,6.9591,-0.31379
2008-10-11,0,0.58449,5.9365,0.12604,0.11121,0.063893,0.064625,0.06209,0.044403,6.0995,-0.82748
2008-10-12,1,0.60089,5.93,0.12345,0.10934,0.066391,0.065625,0.064578,0.044724,5.518,0.73024
2008-10-13,0,0.74472,5.9234,0.12165,0.108,0.068414,0.066715,0.067244,0.04525,5.0065,3.343
2008-10-14,3,0.50771,5.9289,0.12546,0.10572,0.069298,0.067809,0.069688,0.045635,5.4237,4.7956
2008-10-15,0,0.97832,5.9362,0.1323,0.10616,0.069846,0.068744,0.071634,0.046043,5.5175,3.9966
2008-10-16,0,0.65191,5.935,0.12757,0.10695,0.071304,0.069833,0.073145,0.046384,4.9497,3.9416
2008-10-17,0,0.50551,5.9309,0.12475,0.10667,0.072673,0.071077,0.074415,0.046635,4.6885,3.8916
2008-10-18,0,0.4289,5.9355,0.12205,0.1053,0.073124,0.071941,0.075522,0.046925,5.0243,5.7062
2008-10-19,0,0.57987,5.9422,0.12079,0.10507,0.074145,0.072794,0.076372,0.047522,4.6006,1.8303
2008-10-20,0,0.57012,5.9354,0.11997,0.10524,0.075546,0.073929,0.077009,0.047935,4.0389,2.7153
2008-10-21,17,0.49195,5.9353,0.14648,0.1169,0.076589,0.074922,0.077589,0.048256,4.4083,4.3115
2008-10-22,0,0.94579,5.9397,0.14122,0.12999,0.08244,0.077402,0.07812,0.048668,4.5296,3.7893
2008-10-23,0,0.74254,5.9269,0.13394,0.1263,0.087606,0.08235,0.078547,0.049008,4.3253,5.9826
2008-10-24,0,0.3866,5.9208,0.13032,0.12306,0.090573,0.085766,0.080056,0.049403,4.0776,2.9278
2008-10-25,0,0.34046,5.9262,0.12778,0.12048,0.091366,0.088594,0.082489,0.049802,3.9659,3.3965
2008-10-26,0,0.4663,5.9429,0.12644,0.11886,0.091766,0.091296,0.086772,0.050223,3.5584,-3.1041
2008-10-27,0,0.40774,5.9409,0.12581,0.11836,0.092924,0.094025,0.091545,0.050705,2.7114,-2.218
2008-10-28,0,0.27836,5.9348,0.12477,0.11719,0.093567,0.096543,0.095656,0.051327,2.4637,3.5178
2008-10-29,0,0.30482,5.9292,0.12358,0.11548,0.093596,0.098718,0.09947,0.051988,2.5711,5.8699
2008-10-30,0,0.2035,5.9393,0.12195,0.11357,0.093353,0.10047,0.10298,0.052638,2.8834,3.7601
2008-10-31,0,0.17053,5.9453,0.12181,0.1131,0.09384,0.10205,0.10557,0.053193,2.456,-2.4675
2008-11-1,0,0.2066,5.9362,0.12151,0.11262,0.094494,0.10353,0.10733,0.053805,2.1473,-0.67538
2008-11-2,0,0.15304,5.9319,0.12062,0.11155,0.09473,0.10472,0.10852,0.054493,2.2449,1.0597
2008-11-3,6.1395,0.11766,5.9288,0.1302,0.11029,0.094408,0.10539,0.1094,0.05512,2.6488,1.1733
2008-11-4,0,0.22869,5.9376,0.14842,0.11346,0.094185,0.10582,0.10987,0.055825,2.9382,1.4493
2008-11-5,1.0194,0.18848,5.9504,0.14132,0.11633,0.094358,0.10611,0.1101,0.056694,2.764,-2.9397
2008-11-6,0,0.22362,5.9543,0.13771,0.1176,0.095129,0.10644,0.11028,0.05754,2.3765,-5.7858
2008-11-7,0,0.19979,5.9535,0.13546,0.11812,0.096178,0.10689,0.11051,0.058446,1.7548,-9.0729
2008-11-8,0,0.18298,5.9513,0.13004,0.11835,0.09731,0.10739,0.11072,0.059562,1.0359,-10
2008-11-9,0,0.21486,5.9478,0.1149,0.11784,0.098308,0.10794,0.111,0.060798,0.5977,-8.9899
2008-11-10,0,0.20299,5.9459,0.1112,0.11645,0.098868,0.10847,0.11131,0.062132,0.50817,-4.1447
2008-11-11,2,0.14333,5.9433,0.11363,0.11494,0.099087,0.10894,0.11162,0.063481,0.50272,-4.0276
2008-11-12,1,0.15246,5.9414,0.11738,0.11372,0.099201,0.10929,0.11185,0.064811,0.52008,-3.677
2008-11-13,7,0.049453,5.9479,0.12034,0.11269,0.099281,0.1096,0.11208,0.066083,0.5529,-4.1651
2008-11-14,1.0053,0.23195,5.9577,0.12312,0.11181,0.09908,0.10985,0.1122,0.067307,0.60318,-4.7252
2008-11-15,1,0.16089,5.9559,0.12487,0.11129,0.098866,0.11005,0.11237,0.068497,0.65176,-4.1224
2008-11-16,1,0.36057,5.9628,0.12548,0.11089,0.0988,0.11026,0.11242,0.069648,0.71004,-6.3971
2008-11-17,0,0.20255,5.9599,0.12492,0.11046,0.098766,0.11042,0.1125,0.070744,0.73238,-7.8694
2008-11-18,0,0.1151,5.9553,0.12372,0.11015,0.098632,0.11048,0.11258,0.071826,0.70913,-7.5493
2008-11-19,1,0.12705,5.9657,0.12214,0.1098,0.098549,0.11052,0.11262,0.072875,0.66647,-10.279
2008-11-20,0,0.15135,5.96,0.11877,0.10946,0.0985,0.11058,0.11267,0.073844,0.56537,-14.665
2008-11-21,1,0.21228,5.9448,0.1112,0.10916,0.098416,0.1106,0.11267,0.07488,0.44738,-14.504
2008-11-22,1.1148,0.43482,5.9441,0.10416,0.10876,0.0984,0.11063,0.1127,0.075843,0.36079,-6.0118
2008-11-23,0,0.48808,5.9523,0.10447,0.10818,0.098245,0.11058,0.1127,0.076792,0.36513,-3.6388
2008-11-24,0,0.17179,5.9554,0.10058,0.10753,0.098102,0.11048,0.11273,0.077452,0.32869,-6.9669
2008-11-25,0,0.2766,5.9569,0.097027,0.10689,0.097995,0.11054,0.11262,0.07811,0.3008,-0.97932
2008-11-26,0,0.20101,5.9596,0.094815,0.10626,0.097799,0.1107,0.11262,0.078878,0.28122,-2.2439
2008-11-27,0,0.19936,5.9644,0.092995,0.10557,0.097634,0.11075,0.11256,0.079706,0.26631,-3.9683
2008-11-28,0,0.21715,5.9651,0.089005,0.10492,0.097498,0.11063,0.11245,0.08046,0.1961,-7.2469
2008-11-29,2.0108,0.2083,5.9654,0.09817,0.10382,0.097363,0.11055,0.11238,0.081224,0.14226,-6.7659
2008-11-30,0,0.21539,5.9666,0.099822,0.10247,0.0972,0.11042,0.1123,0.08184,0.13201,-9.103
2008-12-1,2.0295,0.29973,5.9582,0.10013,0.10073,0.09703,0.11035,0.11217,0.082471,0.080333,-3.9047
2008-12-2,0,0.27378,5.9704,0.099027,0.099417,0.096834,0.11024,0.1121,0.083019,0.084375,-10.291
2008-12-3,0,0.16397,5.9769,0.096738,0.097604,0.096696,0.11016,0.112,0.083458,-0.0089583,-13.326
2008-12-4,0,0.10002,5.9721,0.091293,0.094662,0.096534,0.11005,0.11195,0.083969,-0.11871,-12.91
2008-12-5,1.0231,0.13369,5.9676,0.086436,0.090804,0.096381,0.10989,0.11185,0.084458,-0.20065,-13.731
2008-12-6,0,0.11742,5.9739,0.082935,0.085498,0.096215,0.10978,0.1118,0.084901,-0.40584,-21.457
2008-12-7,4,0.19977,5.9724,0.080987,0.07515,0.095999,0.1097,0.11175,0.08534,-0.61987,-16.757
2008-12-8,0,0.11168,5.9804,0.080794,0.066604,0.095916,0.1096,0.11166,0.085752,-0.59834,-17.518
2008-12-9,1.0037,0.062316,5.9781,0.080372,0.065109,0.095815,0.10937,0.11157,0.08614,-0.72188,-23.179
2008-12-10,3.011,0.10587,5.9749,0.079701,0.063552,0.095595,0.10928,0.11148,0.086503,-0.909,-22.282
2008-12-11,0,0.085815,5.9764,0.079601,0.060655,0.095313,0.1092,0.11139,0.086852,-0.92574,-22.236
2008-12-12,1,0.028424,5.9754,0.079546,0.057681,0.094845,0.10916,0.11125,0.087201,-0.91768,-16.594
2008-12-13,0,-0.013557,5.9845,0.079331,0.055041,0.094342,0.10901,0.11122,0.087374,-1.0112,-30.159
2008-12-14,0,0.02746,5.987,0.078681,0.052328,0.093656,0.10892,0.11115,0.087736,-1.3943,-31.336
2008-12-15,0,0.047956,5.9815,0.078433,0.050914,0.092161,0.1088,0.1111,0.088037,-1.7419,-27.64
2008-12-16,0,-0.00072168,5.979,0.078547,0.05048,0.090041,0.10863,0.11095,0.088287,-1.9305,-23.851
2008-12-17,0,-0.0089994,5.9881,0.078598,0.050266,0.087518,0.10848,0.11091,0.088617,-2.1266,-24.245
2008-12-18,0,0.02409,5.9914,0.078623,0.050438,0.084258,0.1083,0.11082,0.08885,-2.4328,-28.234
2008-12-19,1,0.019367,5.9921,0.078764,0.050546,0.080047,0.10817,0.11074,0.08907,-2.7077,-24.986
2008-12-20,0,0.0046174,5.995,0.078788,0.050238,0.07505,0.10793,0.11072,0.089288,-2.7388,-28.139
2008-12-21,1.0021,0.033992,5.9927,0.078984,0.050466,0.069803,0.10774,0.11062,0.089485,-2.9559,-25.676
2008-12-22,0,0.033609,5.9844,0.079067,0.050598,0.063922,0.10736,0.11059,0.08972,-3.1545,-23.976
2008-12-23,0,0.037149,5.9825,0.079219,0.050652,0.05827,0.10662,0.11048,0.089933,-3.3344,-22.968
2008-12-24,0,0.028278,5.9839,0.079468,0.050855,0.054141,0.10569,0.11041,0.090105,-3.5245,-23.26
2008-12-25,0,0.015999,5.9886,0.079669,0.050966,0.051748,0.1046,0.11034,0.090333,-3.7362,-23.513
2008-12-26,0,-0.0075028,5.9935,0.079602,0.050664,0.04901,0.10316,0.11022,0.090468,-3.7179,-20.689
2008-12-27,0,0.0063061,5.9926,0.079666,0.050769,0.048164,0.10123,0.11021,0.090635,-3.7972,-21.38
2008-12-28,0,-0.035804,6,0.079646,0.050573,0.047779,0.09867,0.11002,0.090751,-3.7531,-15.515
2008-12-29,0,0.0057795,6.0035,0.079542,0.050531,0.047499,0.095651,0.10995,0.090916,-3.7781,-24.131
2008-12-30,1.0003,0.022214,6.0008,0.080051,0.051387,0.047584,0.092529,0.10978,0.090987,-4.2138,-25.663
2008-12-31,0,0.0098587,5.9922,0.080289,0.05148,0.047549,0.088982,0.10959,0.091118,-4.3535,-23.437
2009-1-1,0,0.028672,5.997,0.080267,0.051385,0.047348,0.085037,0.10935,0.091218,-4.3229,-22.041
2009-1-2,1.0034,0.010075,6.0031,0.0802,0.051214,0.047097,0.080391,0.10911,0.091319,-4.2493,-22.232
2009-1-3,1.0034,0.0091772,6.008,0.080167,0.051215,0.047003,0.074856,0.10882,0.091348,-4.2425,-23.507
2009-1-4,0,0.0025952,6.0043,0.080305,0.051714,0.047071,0.06827,0.10851,0.09152,-4.4417,-27.951
2009-1-5,1.0108,0.021359,5.9987,0.080854,0.05257,0.04741,0.060504,0.10802,0.091551,-4.8521,-25.84
2009-1-6,1.0108,0.027599,6.0042,0.080976,0.052374,0.047369,0.050813,0.10738,0.091614,-4.8931,-21.583
2009-1-7,0,0.025308,6.0092,0.080703,0.051932,0.047282,0.040514,0.10672,0.091669,-4.7638,-22.758
2009-1-8,0,0.020676,6.0129,0.080819,0.051981,0.047181,0.037103,0.1057,0.091734,-4.8164,-21.738
2009-1-9,1.002,0.054377,6.0146,0.080658,0.051496,0.04703,0.039641,0.1045,0.0918,-4.6661,-19.078
2009-1-10,0,0.023707,6.0139,0.080457,0.051233,0.046749,0.040487,0.10317,0.0918,-4.5452,-18.956
2009-1-11,0,0.0097717,6.0173,0.08036,0.050948,0.046681,0.040613,0.10161,0.091833,-4.4489,-18.531
2009-1-12,0,0.020664,6.0181,0.080257,0.051013,0.046606,0.040496,0.099896,0.091769,-4.4566,-26.487
2009-1-13,0,0.025128,6.0177,0.080799,0.051986,0.04695,0.040473,0.098066,0.091833,-4.8585,-26.451
2009-1-14,0,0.04128,6.022,0.081255,0.052708,0.047253,0.040702,0.096096,0.091814,-5.2188,-26.106
2009-1-15,0,0.039485,6.0118,0.081807,0.053331,0.047585,0.0409,0.093836,0.091817,-5.5547,-24.335
2009-1-16,2.003,0.21027,6.0067,0.081838,0.052783,0.047529,0.041135,0.091375,0.091783,-5.4384,-10.588
2009-1-17,0,0.17852,6.0155,0.080753,0.051014,0.046839,0.041181,0.088566,0.091764,-4.7582,-0.9247
2009-1-18,0,0.26417,6.0205,0.079627,0.049349,0.045924,0.041016,0.085364,0.091684,-4.0524,0.87351
2009-1-19,0,0.10949,6.0219,0.078759,0.047961,0.045079,0.040698,0.082099,0.091498,-3.429,1.1201
2009-1-20,0,0.20299,6.0197,0.078228,0.047314,0.044582,0.040393,0.078987,0.091351,-3.0866,0.56885
2009-1-21,0,0.0048494,6.024,0.078001,0.047069,0.044331,0.040047,0.076209,0.091112,-2.9333,-4.8331
2009-1-22,0,0.00066817,6.0311,0.077919,0.047158,0.044334,0.039765,0.07356,0.09093,-2.9075,-15.676
2009-1-23,0,0.049505,6.0329,0.07823,0.048369,0.044573,0.039633,0.071225,0.090697,-3.2326,-24.126
2009-1-24,1.0333,0.082585,6.0298,0.079138,0.049946,0.045209,0.039789,0.068837,0.090416,-3.8832,-22.325
2009-1-25,0,0.050072,6.0309,0.079892,0.051008,0.045871,0.040089,0.066234,0.090213,-4.3933,-23.396
2009-1-26,0,0.11307,6.0267,0.080536,0.051753,0.046386,0.040499,0.062984,0.089948,-4.8022,-19.205
2009-1-27,0,0.081542,6.0214,0.080816,0.051874,0.046583,0.04077,0.059065,0.089715,-4.9098,-16.956
2009-1-28,0,0.037102,6.032,0.080662,0.051159,0.046529,0.040817,0.054004,0.089499,-4.7325,-13.872
2009-1-29,1.0062,0.13111,6.0329,0.080248,0.050547,0.046265,0.040951,0.04817,0.089229,-4.4995,-10.735
2009-1-30,1.0476,0.10674,6.0276,0.079973,0.050026,0.04605,0.041,0.042267,0.088895,-4.2965,-6.9021
2009-1-31,2.0953,0.56879,6.0312,0.079364,0.049073,0.045624,0.040898,0.037394,0.088341,-3.9022,-2.9363
2009-2-1,1.0547,0.1975,6.0443,0.078805,0.048444,0.045134,0.040647,0.034641,0.087726,-3.5491,-20.695
2009-2-2,0,0.086969,6.0459,0.079153,0.0501,0.045338,0.040467,0.035176,0.087079,-3.941,-25.321
2009-2-3,0,0.13249,6.0413,0.079905,0.050892,0.045803,0.04062,0.040491,0.086409,-4.3682,-16.782
2009-2-4,0,0.31631,6.0333,0.079993,0.050344,0.045881,0.040884,0.047635,0.085692,-4.2932,-5.6232
2009-2-5,0,0.25247,6.0385,0.079407,0.049349,0.045628,0.040947,0.050077,0.084892,-3.9635,0.070033
2009-2-6,1.0091,0.12005,6.0443,0.078814,0.048287,0.045098,0.040782,0.050596,0.084008,-3.5522,-7.3917
2009-2-7,1.0091,0.15289,6.0462,0.078535,0.048059,0.044864,0.040615,0.050565,0.083157,-3.3881,-7.4458
2009-2-8,0,0.37418,6.0428,0.078196,0.047596,0.044646,0.040499,0.050447,0.082205,-3.2118,-3.3362
2009-2-9,0,0.18288,6.0402,0.077913,0.047165,0.044366,0.040315,0.050385,0.081224,-2.9941,-4.4765
2009-2-10,1.0344,0.022539,6.0459,0.077668,0.046823,0.04413,0.0401,0.050262,0.080255,-2.8231,-3.9034
2009-2-11,0,0.076661,6.0529,0.077497,0.046408,0.043912,0.039962,0.050067,0.079259,-2.6106,-9.4906
2009-2-12,1.0272,0.11765,6.0572,0.077486,0.046602,0.043772,0.039734,0.050017,0.07829,-2.6121,-14.027
2009-2-13,0,0.075561,6.0582,0.077648,0.047292,0.043984,0.039683,0.049938,0.07734,-2.7774,-18.363
2009-2-14,0,0.025502,6.0589,0.077944,0.048093,0.044321,0.039684,0.050018,0.076471,-3.0778,-19.037
2009-2-15,0,0.065994,6.058,0.078453,0.048957,0.044675,0.039848,0.050185,0.075627,-3.416,-18.212
2009-2-16,0,0.092125,6.0548,0.078924,0.049736,0.045183,0.040021,0.050453,0.07484,-3.7701,-17.111
2009-2-17,1.0055,0.072212,6.058,0.07928,0.049893,0.045387,0.040303,0.05084,0.074014,-3.9491,-13.439
2009-2-18,0,0.10369,6.0632,0.079301,0.04972,0.045551,0.040519,0.051249,0.073066,-3.9586,-14.565
2009-2-19,1.0031,0.14486,6.0636,0.079466,0.049814,0.045619,0.04067,0.051484,0.071957,-4.0137,-12.695
2009-2-20,0,0.14805,6.067,0.07935,0.049518,0.045629,0.040779,0.05177,0.070752,-3.9514,-15.491
2009-2-21,1.0192,0.083315,6.0689,0.0793,0.04945,0.045518,0.040752,0.051955,0.069367,-3.932,-11.971
2009-2-22,0,0.11255,6.0648,0.0793,0.049468,0.045551,0.040784,0.052118,0.067717,-3.9358,-13.9
2009-2-23,0,0.13784,6.0606,0.079282,0.049325,0.045533,0.040864,0.052231,0.066063,-3.9021,-10.983
2009-2-24,0,0.054735,6.0682,0.079195,0.049039,0.04538,0.040781,0.052319,0.064146,-3.7754,-18.057
2009-2-25,0,0.09273,6.074,0.079225,0.049631,0.045502,0.040654,0.052519,0.062062,-3.9085,-24.548
2009-2-26,0,0.07721,6.0735,0.07986,0.051082,0.045913,0.040819,0.052589,0.059823,-4.415,-25.138
2009-2-27,1.0165,0.060411,6.0749,0.080621,0.052065,0.0465,0.041053,0.0529,0.057478,-4.8781,-21.554
2009-2-28,0,0.039369,6.0767,0.08095,0.052152,0.046768,0.0413,0.053273,0.055124,-5.0284,-16.91
2009-3-1,0,0.091074,6.0699,0.081004,0.052283,0.046869,0.041435,0.053704,0.052625,-5.0999,-17.445
2009-3-2,0,0.11029,6.0665,0.081096,0.052129,0.046952,0.04159,0.054021,0.050069,-5.1157,-12.643
2009-3-3,1.0268,0.17031,6.0624,0.080831,0.051354,0.046742,0.041699,0.054316,0.046932,-4.9005,-7.463
2009-3-4,0,0.14104,6.0663,0.080225,0.050186,0.046278,0.041682,0.054465,0.043846,-4.476,-3.4472
2009-3-5,4.1606,0.0917,6.075,0.079524,0.049299,0.045746,0.041527,0.054398,0.040722,-4.0799,-9.1171
2009-3-6,1.0378,0.21948,6.0805,0.07922,0.04922,0.045534,0.041165,0.054266,0.038054,-3.9354,-19.204
2009-3-7,0,0.27317,6.0766,0.079334,0.049822,0.045518,0.041051,0.054105,0.036982,-4.0748,-17.409
2009-3-8,0,0.16189,6.0854,0.079519,0.04993,0.045634,0.041067,0.054133,0.037641,-4.1532,-15.095
2009-3-9,0,0.03638,6.0899,0.079568,0.050139,0.045701,0.040931,0.054181,0.039684,-4.2178,-26.307
2009-3-10,0,0.075696,6.0893,0.080043,0.051472,0.046007,0.040952,0.054268,0.043101,-4.5974,-27.207
2009-3-11,0,0.1054,6.0879,0.080723,0.052402,0.046454,0.041303,0.05442,0.047027,-5.0154,-22.67
2009-3-12,0,0.18342,6.0833,0.081117,0.052594,0.046834,0.041535,0.054753,0.048306,-5.2051,-13.912
2009-3-13,2.0188,0.14264,6.0793,0.08101,0.051773,0.046813,0.041701,0.05497,0.048905,-5.053,-8.6745
2009-3-14,3.1952,0.16495,6.0821,0.080462,0.050795,0.046463,0.041685,0.055221,0.049271,-4.6817,-14.647
2009-3-15,0,0.14946,6.0839,0.080044,0.050395,0.046134,0.041664,0.055313,0.049649,-4.4596,-14.54
2009-3-16,11.633,0.47277,6.0903,0.079867,0.050028,0.045946,0.041563,0.055199,0.049786,-4.3304,-11.515
2009-3-17,0,0.18414,6.0993,0.079648,0.049547,0.045796,0.041398,0.055116,0.049918,-4.1999,-15.311
2009-3-18,1.0191,0.20699,6.0996,0.079433,0.049202,0.045668,0.041318,0.055049,0.049885,-4.1088,-15.06
2009-3-19,0,0.21952,6.0955,0.0793,0.049097,0.045632,0.041265,0.054934,0.049984,-4.0843,-10.39
2009-3-20,0,0.17575,6.0989,0.07926,0.048893,0.04545,0.041167,0.054811,0.049998,-4.0193,-3.0208
2009-3-21,0,0.17013,6.0975,0.078918,0.048381,0.045278,0.041133,0.054699,0.050018,-3.8174,-4.0813
2009-3-22,5.4371,0.29576,6.0938,0.078541,0.047926,0.044962,0.04108,0.054513,0.049986,-3.5708,-3.4623
2009-3-23,3.1223,0.20049,6.1012,0.078085,0.047395,0.04463,0.040917,0.054199,0.049981,-3.2955,-5.8738
2009-3-24,0,0.21884,6.1041,0.077796,0.047184,0.044333,0.040645,0.054032,0.049901,-3.0993,-11.573
2009-3-25,0,0.23827,6.1056,0.077835,0.047267,0.044267,0.040451,0.05385,0.049781,-3.1283,-7.6254
2009-3-26,0,0.13994,6.1076,0.077883,0.047286,0.0443,0.040331,0.053781,0.049613,-3.1584,-8.1525
2009-3-27,0,0.23057,6.1006,0.077867,0.04735,0.044302,0.040235,0.053666,0.04955,-3.1665,-8.0621
2009-3-28,1.015,0.54172,6.1018,0.077867,0.047296,0.044252,0.040166,0.053532,0.049482,-3.1626,-2.3321
2009-3-29,0,0.31726,6.1097,0.077716,0.046795,0.044229,0.040016,0.053446,0.049369,-3.0183,0.2084
2009-3-30,0,0.42576,6.1116,0.077395,0.046329,0.04418,0.04005,0.05325,0.049447,-2.7749,0.50293
2009-3-31,0,0.34346,6.1095,0.07704,0.045966,0.043998,0.040117,0.053033,0.049298,-2.4251,-0.39508
2009-4-1,0,0.21269,6.1115,0.07655,0.045797,0.043816,0.040047,0.052696,0.049151,-2.0856,0.98591
2009-4-2,0,0.37068,6.115,0.076158,0.045818,0.043687,0.040002,0.052392,0.048963,-1.7193,0.085925
2009-4-3,0,0.18431,6.1205,0.075838,0.046022,0.043714,0.039953,0.051934,0.048748,-1.5561,-3.0878
2009-4-4,0,0.30614,6.1231,0.075835,0.046409,0.043818,0.039881,0.051712,0.048495,-1.4583,-1.9989
2009-4-5,0,0.25299,6.1214,0.075792,0.046885,0.04392,0.039832,0.051433,0.048248,-1.4432,-1.684
2009-4-6,0,0.30761,6.1144,0.075703,0.047232,0.044054,0.039915,0.051245,0.048114,-1.4155,-1.7718
2009-4-7,0,0.11605,6.1136,0.075635,0.047019,0.044243,0.040019,0.051049,0.048,-1.3454,1.6299
2009-4-8,0,0.39699,6.1203,0.075412,0.046842,0.04393,0.040204,0.050858,0.047999,-0.95913,2.1501
2009-4-9,0,0.31619,6.1264,0.075351,0.047145,0.043772,0.040355,0.050429,0.0479,-0.66312,0.27127
2009-4-10,0,0.41024,6.1271,0.079335,0.049428,0.044492,0.040757,0.049944,0.047797,-0.4543,2.5283
2009-4-11,1,0.32812,6.1259,0.10183,0.063737,0.061876,0.041972,0.049312,0.047615,-0.22131,4.9886
2009-4-12,0,0.22189,6.1238,0.1249,0.10652,0.0954,0.053883,0.048405,0.04741,-0.019219,7.511
2009-4-13,0,0.18029,6.1255,0.13729,0.14018,0.092997,0.083307,0.047576,0.046943,0.05449,3.2015
2009-4-14,0,0.40836,6.1293,0.15704,0.1433,0.088896,0.088653,0.048785,0.04647,0.058406,5.2061
2009-4-15,0,0.2612,6.1341,0.15946,0.13834,0.088165,0.087417,0.048846,0.046194,0.058458,2.6694
2009-4-16,0,0.34467,6.1366,0.16478,0.13448,0.088313,0.086093,0.065473,0.045916,0.062115,1.7028
2009-4-17,0,0.5673,6.137,0.16767,0.13283,0.08976,0.08507,0.073994,0.045579,0.0655,2.9919
