 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4.11.2021    Time:  22: 5:27
 Units: L = m    , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    3305.0000  0.00000E+00  0.00000E+00  0.25175E-08  0.00000E+00 -0.16396E-02 -0.43808E+01  0.00000E+00 -0.43808E+01  0.00000E+00 -0.43617E+01 -0.34430E+01  0.00000E+00 -0.31342E+01  0.00000E+00  0.00000E+00  0.42955E+00  0.00000E+00  0.10511E-05   4082  0.00000E+00      0.000
    3306.0000  0.00000E+00  0.00000E+00  0.90949E-09  0.00000E+00 -0.16414E-02 -0.43808E+01  0.00000E+00 -0.43808E+01  0.00000E+00 -0.43633E+01 -0.35199E+01  0.00000E+00 -0.31322E+01  0.00000E+00  0.00000E+00  0.42791E+00  0.00000E+00  0.10521E-05   4083  0.00000E+00      0.000
    3307.0000  0.00000E+00  0.00000E+00 -0.63301E-09  0.00000E+00 -0.16337E-02 -0.43808E+01  0.00000E+00 -0.43808E+01  0.00000E+00 -0.43649E+01 -0.35858E+01  0.00000E+00 -0.31378E+01  0.00000E+00  0.00000E+00  0.42628E+00  0.00000E+00  0.10521E-05   4084  0.00000E+00      0.000
    3308.0000  0.00000E+00  0.00000E+00 -0.47294E-09  0.00000E+00 -0.16189E-02 -0.43808E+01  0.00000E+00 -0.43808E+01  0.00000E+00 -0.43665E+01 -0.36439E+01  0.00000E+00 -0.31495E+01  0.00000E+00  0.00000E+00  0.42466E+00  0.00000E+00  0.10521E-05   4085  0.00000E+00      0.000
    3309.0000 -0.17000E-01  0.00000E+00 -0.17000E-01  0.00000E+00 -0.16117E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43682E+01 -0.21680E+01  0.00000E+00 -0.31545E+01  0.00000E+00  0.00000E+00  0.44005E+00  0.00000E+00  0.10521E-05   4086  0.00000E+00      0.000
    3310.0000  0.00000E+00  0.00000E+00 -0.34925E-09  0.00000E+00 -0.16226E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43698E+01 -0.28244E+01  0.00000E+00 -0.31460E+01  0.00000E+00  0.00000E+00  0.43843E+00  0.00000E+00  0.10521E-05   4087  0.00000E+00      0.000
    3311.0000  0.00000E+00  0.00000E+00  0.20082E-08  0.00000E+00 -0.16456E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43714E+01 -0.30569E+01  0.00000E+00 -0.31275E+01  0.00000E+00  0.00000E+00  0.43678E+00  0.00000E+00  0.10541E-05   4088  0.00000E+00      0.000
    3312.0000  0.00000E+00  0.00000E+00  0.12369E-08  0.00000E+00 -0.16723E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43731E+01 -0.32000E+01  0.00000E+00 -0.31061E+01  0.00000E+00  0.00000E+00  0.43511E+00  0.00000E+00  0.10553E-05   4089  0.00000E+00      0.000
    3313.0000  0.00000E+00  0.00000E+00 -0.13533E-08  0.00000E+00 -0.16924E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43748E+01 -0.33158E+01  0.00000E+00 -0.30903E+01  0.00000E+00  0.00000E+00  0.43342E+00  0.00000E+00  0.10553E-05   4090  0.00000E+00      0.000
    3314.0000  0.00000E+00  0.00000E+00  0.58208E-10  0.00000E+00 -0.17025E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43765E+01 -0.34056E+01  0.00000E+00 -0.30815E+01  0.00000E+00  0.00000E+00  0.43171E+00  0.00000E+00  0.10554E-05   4091  0.00000E+00      0.000
    3315.0000  0.00000E+00  0.00000E+00 -0.35652E-09  0.00000E+00 -0.17023E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43782E+01 -0.34822E+01  0.00000E+00 -0.30813E+01  0.00000E+00  0.00000E+00  0.43001E+00  0.00000E+00  0.10554E-05   4092  0.00000E+00      0.000
    3316.0000  0.00000E+00  0.00000E+00 -0.64028E-09  0.00000E+00 -0.16928E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43799E+01 -0.35482E+01  0.00000E+00 -0.30884E+01  0.00000E+00  0.00000E+00  0.42832E+00  0.00000E+00  0.10554E-05   4093  0.00000E+00      0.000
    3317.0000  0.00000E+00  0.00000E+00  0.13097E-08  0.00000E+00 -0.16762E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43816E+01 -0.36069E+01  0.00000E+00 -0.31016E+01  0.00000E+00  0.00000E+00  0.42664E+00  0.00000E+00  0.10567E-05   4094  0.00000E+00      0.000
    3318.0000  0.00000E+00  0.00000E+00  0.92405E-09  0.00000E+00 -0.16541E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43832E+01 -0.36598E+01  0.00000E+00 -0.31195E+01  0.00000E+00  0.00000E+00  0.42499E+00  0.00000E+00  0.10576E-05   4095  0.00000E+00      0.000
    3319.0000  0.00000E+00  0.00000E+00 -0.17462E-09  0.00000E+00 -0.16279E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43848E+01 -0.37081E+01  0.00000E+00 -0.31409E+01  0.00000E+00  0.00000E+00  0.42336E+00  0.00000E+00  0.10576E-05   4096  0.00000E+00      0.000
    3320.0000  0.00000E+00  0.00000E+00  0.50932E-10  0.00000E+00 -0.15989E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43864E+01 -0.37527E+01  0.00000E+00 -0.31649E+01  0.00000E+00  0.00000E+00  0.42176E+00  0.00000E+00  0.10576E-05   4097  0.00000E+00      0.000
    3321.0000  0.00000E+00  0.00000E+00  0.14552E-10  0.00000E+00 -0.15678E-02 -0.43978E+01  0.00000E+00 -0.43978E+01  0.00000E+00 -0.43880E+01 -0.37943E+01  0.00000E+00 -0.31905E+01  0.00000E+00  0.00000E+00  0.42019E+00  0.00000E+00  0.10577E-05   4098  0.00000E+00      0.000
    3321.5000 -0.61395E-02  0.00000E+00 -0.61395E-02  0.00000E+00 -0.15519E-02 -0.44009E+01  0.00000E+00 -0.44009E+01  0.00000E+00 -0.43888E+01 -0.31952E+01  0.00000E+00 -0.32035E+01  0.00000E+00  0.00000E+00  0.42249E+00  0.00000E+00  0.10577E-05   4099  0.00000E+00      0.000
    3322.0000 -0.61395E-02  0.00000E+00 -0.61395E-02  0.00000E+00 -0.15363E-02 -0.44039E+01  0.00000E+00 -0.44039E+01  0.00000E+00 -0.43896E+01 -0.29444E+01  0.00000E+00 -0.32165E+01  0.00000E+00  0.00000E+00  0.42479E+00  0.00000E+00  0.10577E-05   4100  0.00000E+00      0.000
    3323.0000  0.00000E+00  0.00000E+00 -0.58208E-10  0.00000E+00 -0.15093E-02 -0.44039E+01  0.00000E+00 -0.44039E+01  0.00000E+00 -0.43911E+01 -0.33859E+01  0.00000E+00 -0.32391E+01  0.00000E+00  0.00000E+00  0.42328E+00  0.00000E+00  0.10577E-05   4101  0.00000E+00      0.000
    3323.5000 -0.10194E-02  0.00000E+00 -0.10194E-02  0.00000E+00 -0.14971E-02 -0.44044E+01  0.00000E+00 -0.44044E+01  0.00000E+00 -0.43918E+01 -0.33807E+01  0.00000E+00 -0.32492E+01  0.00000E+00  0.00000E+00  0.42304E+00  0.00000E+00  0.10577E-05   4102  0.00000E+00      0.000
    3324.0000 -0.10194E-02  0.00000E+00 -0.10194E-02  0.00000E+00 -0.14865E-02 -0.44049E+01  0.00000E+00 -0.44049E+01  0.00000E+00 -0.43926E+01 -0.34082E+01  0.00000E+00 -0.32582E+01  0.00000E+00  0.00000E+00  0.42281E+00  0.00000E+00  0.10577E-05   4103  0.00000E+00      0.000
    3325.0000  0.00000E+00  0.00000E+00 -0.32014E-09  0.00000E+00 -0.14692E-02 -0.44049E+01  0.00000E+00 -0.44049E+01  0.00000E+00 -0.43940E+01 -0.35808E+01  0.00000E+00 -0.32727E+01  0.00000E+00  0.00000E+00  0.42134E+00  0.00000E+00  0.10577E-05   4104  0.00000E+00      0.000
    3326.0000  0.00000E+00  0.00000E+00  0.29104E-09  0.00000E+00 -0.14536E-02 -0.44049E+01  0.00000E+00 -0.44049E+01  0.00000E+00 -0.43955E+01 -0.36618E+01  0.00000E+00 -0.32863E+01  0.00000E+00  0.00000E+00  0.41988E+00  0.00000E+00  0.10579E-05   4105  0.00000E+00      0.000
    3327.0000  0.00000E+00  0.00000E+00 -0.72032E-09  0.00000E+00 -0.14375E-02 -0.44049E+01  0.00000E+00 -0.44049E+01  0.00000E+00 -0.43969E+01 -0.37366E+01  0.00000E+00 -0.32998E+01  0.00000E+00  0.00000E+00  0.41845E+00  0.00000E+00  0.10579E-05   4106  0.00000E+00      0.000
    3328.0000  0.00000E+00  0.00000E+00 -0.45111E-09  0.00000E+00 -0.14200E-02 -0.44049E+01  0.00000E+00 -0.44049E+01  0.00000E+00 -0.43983E+01 -0.37920E+01  0.00000E+00 -0.33145E+01  0.00000E+00  0.00000E+00  0.41703E+00  0.00000E+00  0.10579E-05   4107  0.00000E+00      0.000
    3329.0000  0.00000E+00  0.00000E+00  0.24738E-09  0.00000E+00 -0.14003E-02 -0.44049E+01  0.00000E+00 -0.44049E+01  0.00000E+00 -0.43997E+01 -0.38423E+01  0.00000E+00 -0.33308E+01  0.00000E+00  0.00000E+00  0.41563E+00  0.00000E+00  0.10582E-05   4108  0.00000E+00      0.000
    3329.5000 -0.20000E-02  0.00000E+00 -0.20000E-02  0.00000E+00 -0.13898E-02 -0.44059E+01  0.00000E+00 -0.44059E+01  0.00000E+00 -0.44004E+01 -0.36340E+01  0.00000E+00 -0.33392E+01  0.00000E+00  0.00000E+00  0.41593E+00  0.00000E+00  0.10582E-05   4109  0.00000E+00      0.000
    3330.0000 -0.20000E-02  0.00000E+00 -0.20000E-02  0.00000E+00 -0.13792E-02 -0.44069E+01  0.00000E+00 -0.44069E+01  0.00000E+00 -0.44011E+01 -0.35402E+01  0.00000E+00 -0.33481E+01  0.00000E+00  0.00000E+00  0.41624E+00  0.00000E+00  0.10582E-05   4110  0.00000E+00      0.000
    3330.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.13682E-02 -0.44074E+01  0.00000E+00 -0.44074E+01  0.00000E+00 -0.44018E+01 -0.35862E+01  0.00000E+00 -0.33572E+01  0.00000E+00  0.00000E+00  0.41606E+00  0.00000E+00  0.10582E-05   4111  0.00000E+00      0.000
    3331.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.13572E-02 -0.44079E+01  0.00000E+00 -0.44079E+01  0.00000E+00 -0.44025E+01 -0.35842E+01  0.00000E+00 -0.33664E+01  0.00000E+00  0.00000E+00  0.41588E+00  0.00000E+00  0.10582E-05   4112  0.00000E+00      0.000
    3331.5000 -0.70000E-02  0.00000E+00 -0.70000E-02  0.00000E+00 -0.13464E-02 -0.44114E+01  0.00000E+00 -0.44114E+01  0.00000E+00 -0.44032E+01 -0.30351E+01  0.00000E+00 -0.33754E+01  0.00000E+00  0.00000E+00  0.41871E+00  0.00000E+00  0.10582E-05   4113  0.00000E+00      0.000
    3332.0000 -0.70000E-02  0.00000E+00 -0.70000E-02  0.00000E+00 -0.13364E-02 -0.44149E+01  0.00000E+00 -0.44149E+01  0.00000E+00 -0.44038E+01 -0.28221E+01  0.00000E+00 -0.33838E+01  0.00000E+00  0.00000E+00  0.42154E+00  0.00000E+00  0.10582E-05   4114  0.00000E+00      0.000
    3332.5000 -0.10053E-02  0.00000E+00 -0.10053E-02  0.00000E+00 -0.13278E-02 -0.44154E+01  0.00000E+00 -0.44154E+01  0.00000E+00 -0.44045E+01 -0.30973E+01  0.00000E+00 -0.33911E+01  0.00000E+00  0.00000E+00  0.42138E+00  0.00000E+00  0.10582E-05   4115  0.00000E+00      0.000
    3333.0000 -0.10053E-02  0.00000E+00 -0.10053E-02  0.00000E+00 -0.13209E-02 -0.44160E+01  0.00000E+00 -0.44160E+01  0.00000E+00 -0.44052E+01 -0.32127E+01  0.00000E+00 -0.33966E+01  0.00000E+00  0.00000E+00  0.42122E+00  0.00000E+00  0.10582E-05   4116  0.00000E+00      0.000
    3334.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.13160E-02 -0.44170E+01  0.00000E+00 -0.44170E+01  0.00000E+00 -0.44065E+01 -0.33079E+01  0.00000E+00 -0.34005E+01  0.00000E+00  0.00000E+00  0.42090E+00  0.00000E+00  0.10582E-05   4117  0.00000E+00      0.000
    3335.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.13176E-02 -0.44180E+01  0.00000E+00 -0.44180E+01  0.00000E+00 -0.44078E+01 -0.33653E+01  0.00000E+00 -0.34001E+01  0.00000E+00  0.00000E+00  0.42059E+00  0.00000E+00  0.10582E-05   4118  0.00000E+00      0.000
    3336.0000  0.00000E+00  0.00000E+00  0.46566E-09  0.00000E+00 -0.13217E-02 -0.44180E+01  0.00000E+00 -0.44180E+01  0.00000E+00 -0.44091E+01 -0.35543E+01  0.00000E+00 -0.33973E+01  0.00000E+00  0.00000E+00  0.41926E+00  0.00000E+00  0.10587E-05   4119  0.00000E+00      0.000
    3337.0000  0.00000E+00  0.00000E+00 -0.50932E-09  0.00000E+00 -0.13248E-02 -0.44180E+01  0.00000E+00 -0.44180E+01  0.00000E+00 -0.44104E+01 -0.36430E+01  0.00000E+00 -0.33951E+01  0.00000E+00  0.00000E+00  0.41794E+00  0.00000E+00  0.10587E-05   4120  0.00000E+00      0.000
    3337.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.13254E-02 -0.44185E+01  0.00000E+00 -0.44185E+01  0.00000E+00 -0.44111E+01 -0.35753E+01  0.00000E+00 -0.33941E+01  0.00000E+00  0.00000E+00  0.41778E+00  0.00000E+00  0.10587E-05   4121  0.00000E+00      0.000
    3338.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.13258E-02 -0.44190E+01  0.00000E+00 -0.44190E+01  0.00000E+00 -0.44118E+01 -0.35619E+01  0.00000E+00 -0.33938E+01  0.00000E+00  0.00000E+00  0.41761E+00  0.00000E+00  0.10587E-05   4122  0.00000E+00      0.000
    3339.0000  0.00000E+00  0.00000E+00 -0.15134E-08  0.00000E+00 -0.13232E-02 -0.44190E+01  0.00000E+00 -0.44190E+01  0.00000E+00 -0.44131E+01 -0.37119E+01  0.00000E+00 -0.33963E+01  0.00000E+00  0.00000E+00  0.41629E+00  0.00000E+00  0.10587E-05   4123  0.00000E+00      0.000
    3339.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.13205E-02 -0.44195E+01  0.00000E+00 -0.44195E+01  0.00000E+00 -0.44137E+01 -0.36223E+01  0.00000E+00 -0.33979E+01  0.00000E+00  0.00000E+00  0.41613E+00  0.00000E+00  0.10587E-05   4124  0.00000E+00      0.000
    3340.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.13173E-02 -0.44200E+01  0.00000E+00 -0.44200E+01  0.00000E+00 -0.44144E+01 -0.36148E+01  0.00000E+00 -0.34006E+01  0.00000E+00  0.00000E+00  0.41597E+00  0.00000E+00  0.10587E-05   4125  0.00000E+00      0.000
    3341.0000 -0.11148E-02  0.00000E+00 -0.11148E-02  0.00000E+00 -0.13083E-02 -0.44211E+01  0.00000E+00 -0.44211E+01  0.00000E+00 -0.44157E+01 -0.35720E+01  0.00000E+00 -0.34080E+01  0.00000E+00  0.00000E+00  0.41578E+00  0.00000E+00  0.10587E-05   4126  0.00000E+00      0.000
    3342.0000  0.00000E+00  0.00000E+00  0.14552E-10  0.00000E+00 -0.12977E-02 -0.44211E+01  0.00000E+00 -0.44211E+01  0.00000E+00 -0.44170E+01 -0.37475E+01  0.00000E+00 -0.34168E+01  0.00000E+00  0.00000E+00  0.41448E+00  0.00000E+00  0.10587E-05   4127  0.00000E+00      0.000
    3343.0000  0.00000E+00  0.00000E+00  0.87311E-09  0.00000E+00 -0.12853E-02 -0.44211E+01  0.00000E+00 -0.44211E+01  0.00000E+00 -0.44183E+01 -0.38097E+01  0.00000E+00 -0.34271E+01  0.00000E+00  0.00000E+00  0.41319E+00  0.00000E+00  0.10595E-05   4128  0.00000E+00      0.000
    3344.0000  0.00000E+00  0.00000E+00  0.38563E-09  0.00000E+00 -0.12713E-02 -0.44211E+01  0.00000E+00 -0.44211E+01  0.00000E+00 -0.44196E+01 -0.38812E+01  0.00000E+00 -0.34387E+01  0.00000E+00  0.00000E+00  0.41192E+00  0.00000E+00  0.10599E-05   4129  0.00000E+00      0.000
    3345.0000  0.00000E+00  0.00000E+00 -0.13315E-08  0.00000E+00 -0.12554E-02 -0.44211E+01  0.00000E+00 -0.44211E+01  0.00000E+00 -0.44208E+01 -0.39314E+01  0.00000E+00 -0.34518E+01  0.00000E+00  0.00000E+00  0.41067E+00  0.00000E+00  0.10599E-05   4130  0.00000E+00      0.000
    3346.0000  0.00000E+00  0.00000E+00 -0.86220E-09  0.00000E+00 -0.12378E-02 -0.44211E+01  0.00000E+00 -0.44211E+01  0.00000E+00 -0.44221E+01 -0.39809E+01  0.00000E+00 -0.34665E+01  0.00000E+00  0.00000E+00  0.40943E+00  0.00000E+00  0.10599E-05   4131  0.00000E+00      0.000
    3347.0000  0.00000E+00  0.00000E+00 -0.16735E-09  0.00000E+00 -0.12185E-02 -0.44211E+01  0.00000E+00 -0.44211E+01  0.00000E+00 -0.44233E+01 -0.40235E+01  0.00000E+00 -0.34825E+01  0.00000E+00  0.00000E+00  0.40821E+00  0.00000E+00  0.10599E-05   4132  0.00000E+00      0.000
    3347.5000 -0.20108E-02  0.00000E+00 -0.20108E-02  0.00000E+00 -0.12083E-02 -0.44221E+01  0.00000E+00 -0.44221E+01  0.00000E+00 -0.44239E+01 -0.37643E+01  0.00000E+00 -0.34907E+01  0.00000E+00  0.00000E+00  0.40861E+00  0.00000E+00  0.10599E-05   4133  0.00000E+00      0.000
    3348.0000 -0.20108E-02  0.00000E+00 -0.20108E-02  0.00000E+00 -0.11980E-02 -0.44231E+01  0.00000E+00 -0.44231E+01  0.00000E+00 -0.44245E+01 -0.36647E+01  0.00000E+00 -0.34993E+01  0.00000E+00  0.00000E+00  0.40902E+00  0.00000E+00  0.10599E-05   4134  0.00000E+00      0.000
    3349.0000  0.00000E+00  0.00000E+00  0.49477E-09  0.00000E+00 -0.11769E-02 -0.44231E+01  0.00000E+00 -0.44231E+01  0.00000E+00 -0.44257E+01 -0.38694E+01  0.00000E+00 -0.35168E+01  0.00000E+00  0.00000E+00  0.40784E+00  0.00000E+00  0.10604E-05   4135  0.00000E+00      0.000
    3349.5000 -0.20295E-02  0.00000E+00 -0.20295E-02  0.00000E+00 -0.11664E-02 -0.44241E+01  0.00000E+00 -0.44241E+01  0.00000E+00 -0.44262E+01 -0.36861E+01  0.00000E+00 -0.35256E+01  0.00000E+00  0.00000E+00  0.40827E+00  0.00000E+00  0.10604E-05   4136  0.00000E+00      0.000
    3350.0000 -0.20295E-02  0.00000E+00 -0.20295E-02  0.00000E+00 -0.11560E-02 -0.44251E+01  0.00000E+00 -0.44251E+01  0.00000E+00 -0.44268E+01 -0.36027E+01  0.00000E+00 -0.35343E+01  0.00000E+00  0.00000E+00  0.40871E+00  0.00000E+00  0.10604E-05   4137  0.00000E+00      0.000
    3351.0000  0.00000E+00  0.00000E+00  0.40745E-09  0.00000E+00 -0.11364E-02 -0.44251E+01  0.00000E+00 -0.44251E+01  0.00000E+00 -0.44280E+01 -0.38239E+01  0.00000E+00 -0.35507E+01  0.00000E+00  0.00000E+00  0.40757E+00  0.00000E+00  0.10608E-05   4138  0.00000E+00      0.000
    3352.0000  0.00000E+00  0.00000E+00 -0.43656E-10  0.00000E+00 -0.11182E-02 -0.44251E+01  0.00000E+00 -0.44251E+01  0.00000E+00 -0.44291E+01 -0.39298E+01  0.00000E+00 -0.35658E+01  0.00000E+00  0.00000E+00  0.40646E+00  0.00000E+00  0.10608E-05   4139  0.00000E+00      0.000
    3353.0000  0.00000E+00  0.00000E+00  0.26921E-09  0.00000E+00 -0.11010E-02 -0.44251E+01  0.00000E+00 -0.44251E+01  0.00000E+00 -0.44302E+01 -0.40060E+01  0.00000E+00 -0.35803E+01  0.00000E+00  0.00000E+00  0.40536E+00  0.00000E+00  0.10611E-05   4140  0.00000E+00      0.000
    3353.5000 -0.10231E-02  0.00000E+00 -0.10231E-02  0.00000E+00 -0.10925E-02 -0.44256E+01  0.00000E+00 -0.44256E+01  0.00000E+00 -0.44307E+01 -0.38794E+01  0.00000E+00 -0.35874E+01  0.00000E+00  0.00000E+00  0.40532E+00  0.00000E+00  0.10611E-05   4141  0.00000E+00      0.000
    3354.0000 -0.10231E-02  0.00000E+00 -0.10231E-02  0.00000E+00 -0.10842E-02 -0.44261E+01  0.00000E+00 -0.44261E+01  0.00000E+00 -0.44313E+01 -0.38336E+01  0.00000E+00 -0.35943E+01  0.00000E+00  0.00000E+00  0.40529E+00  0.00000E+00  0.10611E-05   4142  0.00000E+00      0.000
    3355.0000  0.00000E+00  0.00000E+00 -0.72760E-09  0.00000E+00 -0.10679E-02 -0.44261E+01  0.00000E+00 -0.44261E+01  0.00000E+00 -0.44323E+01 -0.40003E+01  0.00000E+00 -0.36080E+01  0.00000E+00  0.00000E+00  0.40422E+00  0.00000E+00  0.10611E-05   4143  0.00000E+00      0.000
    3355.5000 -0.40000E-02  0.00000E+00 -0.40000E-02  0.00000E+00 -0.10597E-02 -0.44281E+01  0.00000E+00 -0.44281E+01  0.00000E+00 -0.44329E+01 -0.35446E+01  0.00000E+00 -0.36148E+01  0.00000E+00  0.00000E+00  0.40569E+00  0.00000E+00  0.10611E-05   4144  0.00000E+00      0.000
    3356.0000 -0.40000E-02  0.00000E+00 -0.40000E-02  0.00000E+00 -0.10517E-02 -0.44301E+01  0.00000E+00 -0.44301E+01  0.00000E+00 -0.44334E+01 -0.33583E+01  0.00000E+00 -0.36215E+01  0.00000E+00  0.00000E+00  0.40717E+00  0.00000E+00  0.10611E-05   4145  0.00000E+00      0.000
    3357.0000  0.00000E+00  0.00000E+00  0.87311E-09  0.00000E+00 -0.10370E-02 -0.44301E+01  0.00000E+00 -0.44301E+01  0.00000E+00 -0.44344E+01 -0.37180E+01  0.00000E+00 -0.36339E+01  0.00000E+00  0.00000E+00  0.40613E+00  0.00000E+00  0.10620E-05   4146  0.00000E+00      0.000
    3357.5000 -0.10037E-02  0.00000E+00 -0.10037E-02  0.00000E+00 -0.10301E-02 -0.44306E+01  0.00000E+00 -0.44306E+01  0.00000E+00 -0.44349E+01 -0.36860E+01  0.00000E+00 -0.36397E+01  0.00000E+00  0.00000E+00  0.40612E+00  0.00000E+00  0.10620E-05   4147  0.00000E+00      0.000
    3358.0000 -0.10037E-02  0.00000E+00 -0.10037E-02  0.00000E+00 -0.10237E-02 -0.44311E+01  0.00000E+00 -0.44311E+01  0.00000E+00 -0.44355E+01 -0.36956E+01  0.00000E+00 -0.36450E+01  0.00000E+00  0.00000E+00  0.40611E+00  0.00000E+00  0.10620E-05   4148  0.00000E+00      0.000
    3358.5000 -0.30110E-02  0.00000E+00 -0.30110E-02  0.00000E+00 -0.10181E-02 -0.44326E+01  0.00000E+00 -0.44326E+01  0.00000E+00 -0.44360E+01 -0.34807E+01  0.00000E+00 -0.36499E+01  0.00000E+00  0.00000E+00  0.40710E+00  0.00000E+00  0.10620E-05   4149  0.00000E+00      0.000
    3359.0000 -0.30110E-02  0.00000E+00 -0.30110E-02  0.00000E+00 -0.10130E-02 -0.44341E+01  0.00000E+00 -0.44341E+01  0.00000E+00 -0.44365E+01 -0.33812E+01  0.00000E+00 -0.36541E+01  0.00000E+00  0.00000E+00  0.40810E+00  0.00000E+00  0.10620E-05   4150  0.00000E+00      0.000
    3360.0000  0.00000E+00  0.00000E+00 -0.11059E-08  0.00000E+00 -0.10059E-02 -0.44341E+01  0.00000E+00 -0.44341E+01  0.00000E+00 -0.44375E+01 -0.36849E+01  0.00000E+00 -0.36603E+01  0.00000E+00  0.00000E+00  0.40710E+00  0.00000E+00  0.10620E-05   4151  0.00000E+00      0.000
    3360.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.10032E-02 -0.44346E+01  0.00000E+00 -0.44346E+01  0.00000E+00 -0.44380E+01 -0.36585E+01  0.00000E+00 -0.36627E+01  0.00000E+00  0.00000E+00  0.40709E+00  0.00000E+00  0.10620E-05   4152  0.00000E+00      0.000
    3361.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.10010E-02 -0.44351E+01  0.00000E+00 -0.44351E+01  0.00000E+00 -0.44385E+01 -0.36525E+01  0.00000E+00 -0.36645E+01  0.00000E+00  0.00000E+00  0.40709E+00  0.00000E+00  0.10620E-05   4153  0.00000E+00      0.000
    3362.0000  0.00000E+00  0.00000E+00  0.43656E-09  0.00000E+00 -0.99885E-03 -0.44351E+01  0.00000E+00 -0.44351E+01  0.00000E+00 -0.44395E+01 -0.38285E+01  0.00000E+00 -0.36665E+01  0.00000E+00  0.00000E+00  0.40609E+00  0.00000E+00  0.10624E-05   4154  0.00000E+00      0.000
    3363.0000  0.00000E+00  0.00000E+00  0.10186E-09  0.00000E+00 -0.99714E-03 -0.44351E+01  0.00000E+00 -0.44351E+01  0.00000E+00 -0.44405E+01 -0.39049E+01  0.00000E+00 -0.36681E+01  0.00000E+00  0.00000E+00  0.40510E+00  0.00000E+00  0.10625E-05   4155  0.00000E+00      0.000
    3364.0000  0.00000E+00  0.00000E+00 -0.16735E-09  0.00000E+00 -0.99497E-03 -0.44351E+01  0.00000E+00 -0.44351E+01  0.00000E+00 -0.44415E+01 -0.39843E+01  0.00000E+00 -0.36699E+01  0.00000E+00  0.00000E+00  0.40410E+00  0.00000E+00  0.10625E-05   4156  0.00000E+00      0.000
    3365.0000  0.00000E+00  0.00000E+00  0.72032E-09  0.00000E+00 -0.99139E-03 -0.44351E+01  0.00000E+00 -0.44351E+01  0.00000E+00 -0.44425E+01 -0.40428E+01  0.00000E+00 -0.36729E+01  0.00000E+00  0.00000E+00  0.40311E+00  0.00000E+00  0.10632E-05   4157  0.00000E+00      0.000
    3366.0000  0.00000E+00  0.00000E+00  0.13388E-08  0.00000E+00 -0.98587E-03 -0.44351E+01  0.00000E+00 -0.44351E+01  0.00000E+00 -0.44434E+01 -0.40961E+01  0.00000E+00 -0.36774E+01  0.00000E+00  0.00000E+00  0.40213E+00  0.00000E+00  0.10646E-05   4158  0.00000E+00      0.000
    3367.0000  0.00000E+00  0.00000E+00  0.21901E-08  0.00000E+00 -0.97816E-03 -0.44351E+01  0.00000E+00 -0.44351E+01  0.00000E+00 -0.44444E+01 -0.41427E+01  0.00000E+00 -0.36837E+01  0.00000E+00  0.00000E+00  0.40115E+00  0.00000E+00  0.10668E-05   4159  0.00000E+00      0.000
    3367.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.97366E-03 -0.44356E+01  0.00000E+00 -0.44356E+01  0.00000E+00 -0.44449E+01 -0.40034E+01  0.00000E+00 -0.36871E+01  0.00000E+00  0.00000E+00  0.40116E+00  0.00000E+00  0.10668E-05   4160  0.00000E+00      0.000
